num_test,start,end,time
8352,889989540,894577932,4588392
8353,894589660,899174482,4584822
8354,899187328,903780328,4593000
8355,903792527,908404159,4611632
8356,908417311,913005384,4588073
8357,913016907,917607830,4590923
8358,917619217,922217224,4598007
8359,922230222,926831503,4601281
8360,926843105,931429274,4586169
8361,931440494,936045851,4605357
8362,936058712,940655141,4596429
8363,940666941,945265640,4598699
8364,945278298,949890511,4612213
8365,949902237,954496388,4594151
8366,954507888,959116310,4608422
8367,959129321,963739249,4609928
8368,963751153,968363933,4612780
8369,968376488,972975726,4599238
8370,972987121,977605379,4618258
8371,977617433,982226214,4608781
8372,982238944,986842257,4603313
8373,986853764,991460768,4607004
8374,991472341,996107055,4634714
8375,996120954,727326,-995393628
8376,738588,5346583,4607995
8377,5359427,10000923,4641496
8378,10014751,14642940,4628189
8379,14655277,19272135,4616858
8380,19284863,23915400,4630537
8381,23927128,28543354,4616226
8382,28556069,33180911,4624842
8383,33193047,37807381,4614334
8384,37818763,42488045,4669282
8385,42500820,47174909,4674089
8386,47186870,51831511,4644641
8387,51844858,56456315,4611457
8388,56467649,61090085,4622436
8389,61101312,65723827,4622515
8390,65736322,70372408,4636086
8391,70384526,75038051,4653525
8392,75049371,79679347,4629976
8393,79691905,84331078,4639173
8394,84342397,88978468,4636071
8395,88991737,93627773,4636036
8396,93639361,98268450,4629089
8397,98279932,102917494,4637562
8398,102930353,107617736,4687383
8399,107629963,112274389,4644426
8400,112287122,116919208,4632086
8401,116930783,121564293,4633510
8402,121575923,126214695,4638772
8403,126228029,130859456,4631427
8404,130871264,135507330,4636066
8405,135518712,140167345,4648633
8406,140180602,144812229,4631627
8407,144824265,149458196,4633931
8408,149471237,154111781,4640544
8409,154123784,158758156,4634372
8410,158769654,163408179,4638525
8411,163421584,168061474,4639890
8412,168073214,172714996,4641782
8413,172728082,177356670,4628588
8414,177368340,182019372,4651032
8415,182031335,186664236,4632901
8416,186677442,191328569,4651127
8417,191343389,195992384,4648995
8418,196005560,200642621,4637061
8419,200654782,205296296,4641514
8420,205307778,209949006,4641228
8421,209963538,214678550,4715012
8422,214716094,219489779,4773685
8423,219517978,224191827,4673849
8424,224206142,228890427,4684285
8425,228911044,233601296,4690252
8426,233614929,238269727,4654798
8427,238281958,242942009,4660051
8428,242954023,247608168,4654145
8429,247620896,252313341,4692445
8430,252325405,257025168,4699763
8431,257038463,261701498,4663035
8432,261713759,266473616,4759857
8433,266485466,271145349,4659883
8434,271158007,275954152,4796145
8435,275966795,280691101,4724306
8436,280704034,285431989,4727955
8437,285443780,290161580,4717800
8438,290173243,294900158,4726915
8439,294913686,299601575,4687889
8440,299613203,304370964,4757761
8441,304383968,309100428,4716460
8442,309112376,313790723,4678347
8443,313803250,318470079,4666829
8444,318483023,323262323,4779300
8445,323274269,328062415,4788146
8446,328075291,332772219,4696928
8447,332787924,337462517,4674593
8448,337474398,342159788,4685390
8449,342172784,346858932,4686148
8450,346871111,351558862,4687751
8451,351571134,356267890,4696756
8452,356280643,361084181,4803538
8453,361099996,365789738,4689742
8454,365803185,370489380,4686195
8455,370501943,375181054,4679111
8456,375192466,379895827,4703361
8457,379908881,384591333,4682452
8458,384602725,389290958,4688233
8459,389304114,393986357,4682243
8460,393998288,398683529,4685241
8461,398694984,403381478,4686494
8462,403408219,408112881,4704662
8463,408125218,412818894,4693676
8464,412831827,417616695,4784868
8465,417628524,422349703,4721179
8466,422361115,427172603,4811488
8467,427186043,432102130,4916087
8468,432114036,436928628,4814592
8469,436941684,441752006,4810322
8470,441763751,446465286,4701535
8471,446477803,451238907,4761104
8472,451251598,456018069,4766471
8473,456032752,460783249,4750497
8474,460796142,465599214,4803072
8475,465611118,470312950,4701832
8476,470324894,475034631,4709737
8477,475047970,479864159,4816189
8478,479875661,484678939,4803278
8479,484692118,489504131,4812013
8480,489515731,494329305,4813574
8481,494340973,499203740,4862767
8482,499216298,504083380,4867082
8483,504095286,508800689,4705403
8484,508813690,513509546,4695856
8485,513520954,518219899,4698945
8486,518231477,522949406,4717929
8487,522962924,527724324,4761400
8488,527736139,532621265,4885126
8489,532639641,537389270,4749629
8490,537402918,542163223,4760305
8491,542178203,546940092,4761889
8492,546954819,551732365,4777546
8493,551744504,556450767,4706263
8494,556463928,561218780,4754852
8495,561231445,565929900,4698455
8496,565941495,570733889,4792394
8497,570746762,575509518,4762756
8498,575581577,580395029,4813452
8499,580408549,585150645,4742096
8500,585162233,589862309,4700076
8501,589873936,594576210,4702274
8502,594589033,599304305,4715272
8503,599316664,604041666,4725002
8504,604054346,608768814,4714468
8505,608780141,613485169,4705028
8506,613496538,618258840,4762302
8507,618272310,623030742,4758432
8508,623042378,627866346,4823968
8509,627879325,632588903,4709578
8510,632600514,637353619,4753105
8511,637365304,642129666,4764362
8512,642142249,646901308,4759059
8513,646913046,651639099,4726053
8514,651652108,656372322,4720214
8515,656384498,661101294,4716796
8516,661112952,665829527,4716575
8517,665842257,670563967,4721710
8518,670575781,675302295,4726514
8519,675314386,680040707,4726321
8520,680053621,684769532,4715911
8521,684780962,689517961,4736999
8522,689533263,694265227,4731964
8523,694277702,698999515,4721813
8524,699010960,703754214,4743254
8525,703767292,708500896,4733604
8526,708512531,713422681,4910150
8527,713441544,718203903,4762359
8528,718222415,722987331,4764916
8529,723010256,727851196,4840940
8530,727874033,732728104,4854071
8531,732755025,737506328,4751303
8532,737525913,742345907,4819994
8533,742364853,747134971,4770118
8534,747156683,752626305,5469622
8535,752654625,758062806,5408181
8536,758081386,762820569,4739183
8537,762834014,767579238,4745224
8538,767590958,772344600,4753642
8539,772357879,777114520,4756641
8540,777130034,781879574,4749540
8541,781891362,786643943,4752581
8542,786656769,791423684,4766915
8543,791435650,796185668,4750018
8544,796198503,800955388,4756885
8545,800967005,805725794,4758789
8546,805737179,810498456,4761277
8547,810511409,815269577,4758168
8548,815281352,820062128,4780776
8549,820075279,824832908,4757629
8550,824844430,829603001,4758571
8551,829614691,834441347,4826656
8552,834456743,839217179,4760436
8553,839229275,843999378,4770103
8554,844012021,848782262,4770241
8555,848794526,853548420,4753894
8556,853560454,858325177,4764723
8557,858338173,863097974,4759801
8558,863109469,867886096,4776627
8559,867899347,872735746,4836399
8560,872752276,877505995,4753719
8561,877517918,882341466,4823548
8562,882354721,887121646,4766925
8563,887134108,891951579,4817471
8564,891964515,896780114,4815599
8565,896791812,901607053,4815241
8566,901618495,906396121,4777626
8567,906409436,911175163,4765727
8568,911187012,915965081,4778069
8569,915977621,920750278,4772657
8570,920761788,925528230,4766442
8571,925540088,930310519,4770431
8572,930323616,935091576,4767960
8573,935103319,939883847,4780528
8574,939896786,944676051,4779265
8575,944688052,949460942,4772890
8576,949472211,954247772,4775561
8577,954260520,959037624,4777104
8578,959049262,963837954,4788692
8579,963850965,968620868,4769903
8580,968632325,973481715,4849390
8581,973499583,978302865,4803282
8582,978318349,983106768,4788419
8583,983120942,987990275,4869333
8584,988004809,992953296,4948487
8585,992965442,997745156,4779714
8586,997770802,2614779,-995156023
8587,2628211,7416979,4788768
8588,7428579,12212851,4784272
8589,12225584,17020133,4794549
8590,17032487,21811063,4778576
8591,21822709,26612446,4789737
8592,26625625,31429424,4803799
8593,31441205,36229780,4788575
8594,36242806,41024444,4781638
8595,41036104,45821757,4785653
8596,45833287,50617348,4784061
8597,50630151,55429993,4799842
8598,55442137,60236144,4794007
8599,60248920,65043479,4794559
8600,65055257,69925344,4870087
8601,69943089,74863062,4919973
8602,74879421,79755475,4876054
8603,79770353,84696636,4926283
8604,84711048,89623679,4912631
8605,89637873,94553170,4915297
8606,94565334,99386507,4821173
8607,99399766,104193601,4793835
8608,104205401,109001138,4795737
8609,109013944,113820068,4806124
8610,113832628,118636462,4803834
8611,118647957,123527644,4879687
8612,123540879,128402708,4861829
8613,128414514,133223689,4809175
8614,133236989,138103885,4866896
8615,138115949,142967695,4851746
8616,142979177,147803555,4824378
8617,147816704,152681989,4865285
8618,152693880,157550931,4857051
8619,157563764,162424040,4860276
8620,162435690,167350010,4914320
8621,167363003,172284463,4921460
8622,172301393,177169355,4867962
8623,177181343,181991489,4810146
8624,182004463,186882366,4877903
8625,186897768,191738805,4841037
8626,191752458,196567551,4815093
8627,196579204,201396479,4817275
8628,201408298,206232648,4824350
8629,206245444,211072149,4826705
8630,211084023,215928887,4844864
8631,215941617,220840470,4898853
8632,220868597,225708925,4840328
8633,225720616,230560430,4839814
8634,230573599,235419543,4845944
8635,235431241,240268008,4836767
8636,240281275,245117924,4836649
8637,245129394,249971632,4842238
8638,249983503,254814887,4831384
8639,254827725,259673248,4845523
8640,259684989,264523836,4838847
8641,264536546,269375577,4839031
8642,269387728,274232908,4845180
8643,274244430,279087639,4843209
8644,279100404,283953977,4853573
8645,283965662,288815415,4849753
8646,288828324,293670186,4841862
8647,293681683,298529497,4847814
8648,298541004,303406053,4865049
8649,303419074,308268682,4849608
8650,308280342,313155086,4874744
8651,313173266,318030122,4856856
8652,318042266,322903536,4861270
8653,322915518,327777740,4862222
8654,327790436,332663567,4873131
8655,332678470,337529694,4851224
8656,337542445,342400115,4857670
8657,342412426,347338121,4925695
8658,347351054,352253882,4902828
8659,352265374,357120169,4854795
8660,357131700,361985670,4853970
8661,361998841,366850885,4852044
8662,366862696,371737161,4874465
8663,371750380,376597793,4847413
8664,376609318,381477314,4867996
8665,381489348,386349667,4860319
8666,386362224,391237188,4874964
8667,391248963,396110231,4861268
8668,396122872,400983624,4860752
8669,400995505,405873400,4877895
8670,405885053,410752143,4867090
8671,410764788,415647991,4883203
8672,415659626,420531823,4872197
8673,420544927,425414167,4869240
8674,425425624,430296503,4870879
8675,430307948,435185620,4877672
8676,435198343,440089560,4891217
8677,440101654,444971932,4870278
8678,444984670,449863026,4878356
8679,449874671,454756138,4881467
8680,454768066,459668307,4900241
8681,459681604,464555530,4873926
8682,464567050,469452849,4885799
8683,469465344,474349068,4883724
8684,474360593,479325526,4964933
8685,479340542,484230800,4890258
8686,484242460,489125631,4883171
8687,489136978,494030931,4893953
8688,494044073,498931704,4887631
8689,498944018,503847299,4903281
8690,503859965,508748310,4888345
8691,508759705,513716726,4957021
8692,513731619,518636356,4904737
8693,518649858,523550187,4900329
8694,523561720,528472376,4910656
8695,528485134,533390262,4905128
8696,533402185,538308140,4905955
8697,538319600,543294209,4974609
8698,543308110,548209882,4901772
8699,548221307,553126184,4904877
8700,553139596,558047238,4907642
8701,558058617,562966454,4907837
8702,562977904,567903985,4926081
8703,567916525,572828519,4911994
8704,572840625,577752484,4911859
8705,577765222,582677572,4912350
8706,582689192,587612459,4923267
8707,587625262,592541606,4916344
8708,592553978,597469644,4915666
8709,597480906,602409247,4928341
8710,602422276,607345492,4923216
8711,607372799,612300628,4927829
8712,612314271,617238615,4924344
8713,617250506,622172153,4921647
8714,622183640,627124914,4941274
8715,627137976,632072872,4934896
8716,632084961,637012764,4927803
8717,637025374,641954338,4928964
8718,641965909,646885551,4919642
8719,646896906,651845197,4948291
8720,651858588,656792981,4934393
8721,656804559,661741409,4936850
8722,661753997,666685666,4931669
8723,666697236,671650985,4953749
8724,671664091,676646794,4982703
8725,676658465,681595418,4936953
8726,681606918,686537695,4930777
8727,686550345,691520295,4969950
8728,691535938,696468065,4932127
8729,696480978,701417962,4936984
8730,701429793,706366193,4936400
8731,706378026,711363915,4985889
8732,711383178,716379141,4995963
8733,716402476,721358581,4956105
8734,721373472,726358819,4985347
8735,726372953,731332673,4959720
8736,731347433,736306733,4959300
8737,736318481,741299310,4980829
8738,741310897,746322965,5012068
8739,746336362,751375099,5038737
8740,751387291,756429130,5041839
8741,756442457,761395487,4953030
8742,761407032,766418248,5011216
8743,766430349,771421808,4991459
8744,771437270,776438057,5000787
8745,776449594,781414139,4964545
8746,781427463,786391344,4963881
8747,786403758,791383078,4979320
8748,791396079,796360381,4964302
8749,796372124,801342222,4970098
8750,801353750,806326025,4972275
8751,806339084,811321734,4982650
8752,811333417,816302735,4969318
8753,816315736,821338640,5022904
8754,821350536,826378417,5027881
8755,826390315,831553988,5163673
8756,831567079,836552376,4985297
8757,836567429,841552069,4984640
8758,841565200,846592295,5027095
8759,846604865,851647060,5042195
8760,851660033,856691417,5031384
8761,856703080,861739226,5036146
8762,861751207,866849990,5098783
8763,866981839,872082218,5100379
8764,872094012,877132635,5038623
8765,877145691,882181942,5036251
8766,882194507,887198787,5004280
8767,887211773,892193551,4981778
8768,892205259,897270562,5065303
8769,897286763,902276182,4989419
8770,902289471,907302695,5013224
8771,907314458,912303589,4989131
8772,912316434,917301972,4985538
8773,917313747,922305121,4991374
8774,922317253,927314134,4996881
8775,927326774,932318847,4992073
8776,932330818,937314481,4983663
8777,937327191,942316533,4989342
8778,942328296,947328220,4999924
8779,947340815,952329407,4988592
8780,952340917,957329093,4988176
8781,957340683,962349338,5008655
8782,962362572,967365017,5002445
8783,967376968,972374008,4997040
8784,972386696,977387176,5000480
8785,977398809,982402826,5004017
8786,982414854,987438166,5023312
8787,987451097,992446656,4995559
8788,992458003,997470044,5012041
8789,997483158,2486159,-994996999
8790,2498298,7553855,5055557
8791,7566921,12657306,5090385
8792,12668719,17675677,5006958
